trip_id,arrival_time,departure_time,stop_id,stop_sequence
WD861115,18:05:27,18:06:07,111_2,7
WD861115,18:08:24,18:09:04,110_2,8
WD861115,18:10:37,18:11:17,109_2,9
WD861115,18:12:52,18:13:32,108_2,10
WD861115,18:15:59,18:16:39,107_2,11
WD861115,18:18:06,18:18:46,106_2,12
WD861115,18:20:11,18:20:51,105_2,13
WD861115,18:23:56,18:24:36,104_3,14
WD861115,18:26:50,18:27:30,103_2,15
WD861115,18:28:52,18:29:32,102_2,16
WD861115,18:32:12,18:36:12,101_1,17
WD011116,18:32:12,18:36:12,101_1,1
WD011116,18:38:28,18:39:08,102_1,2
WD011116,18:40:29,18:41:09,103_1,3
WD011116,18:43:03,18:43:43,104_1,4
WD011116,18:46:08,18:46:48,105_1,5
WD011116,18:48:10,18:48:50,106_1,6
WD011116,18:50:18,18:50:58,107_1,7
WD011116,18:53:39,18:54:19,108_1,8
WD011116,18:55:44,18:56:24,109_1,9
WD011116,18:57:50,18:58:30,110_1,10
WD011116,19:00:48,19:01:28,111_1,11
WD011116,19:03:28,19:04:08,112_1,12
WD011116,19:05:57,19:06:37,113_1,13
WD011116,19:08:55,19:09:35,114_1,14
WD011116,19:11:04,19:11:44,115_1,15
WD011116,19:14:34,19:15:14,116_1,16
WD011116,19:17:08,19:19:50,117_1,17
WD861117,19:17:08,19:19:50,117_1,1
WD861117,19:22:05,19:22:45,116_2,2
WD861117,19:25:27,19:26:07,115_2,3
WD861117,19:27:37,19:28:17,114_2,4
WD861117,19:30:42,19:31:22,113_2,5
WD861117,19:33:06,19:33:46,112_2,6
WD861117,19:35:27,19:36:07,111_2,7
WD861117,19:38:24,19:39:04,110_2,8
WD861117,19:40:37,19:41:17,109_2,9
WD861117,19:42:52,19:43:32,108_2,10
WD861117,19:45:59,19:46:39,107_2,11
WD861117,19:48:06,19:48:46,106_2,12
WD861117,19:50:11,19:50:51,105_2,13
WD861117,19:53:56,19:54:36,104_3,14
WD861117,19:56:50,19:57:30,103_2,15
WD861117,19:58:52,19:59:32,102_2,16
WD861117,20:02:12,20:02:52,101_1,17
WD231201,07:21:50,07:22:30,117_2,1
WD231201,07:25:32,07:26:12,116_2,2
WD231201,07:28:08,07:28:48,115_2,3
WD231201,07:30:29,07:31:09,216_2,4
WD231201,07:32:55,07:33:35,215_2,5
WD231201,07:36:33,07:37:13,214_2,6
WD231201,07:39:27,07:40:07,213_2,7
WD231201,07:41:47,07:42:27,212_2,8
WD231201,07:44:21,07:45:01,211_2,9
WD231201,07:47:09,07:47:49,210_2,10
WD231201,07:50:46,07:51:26,209_2,11
WD231201,07:52:39,07:53:19,208_2,12
WD231201,07:54:50,07:55:30,207_2,13
WD231201,07:57:08,07:57:48,206_2,14
WD231201,07:59:40,08:00:20,205_2,15
WD231201,08:01:46,08:02:26,204_2,16
WD231201,08:03:40,08:04:20,203_2,17
WD231201,08:05:55,08:06:35,202_2,18
WD231201,08:08:57,08:12:27,201_2,19
WD021202,08:08:57,08:12:27,201_2,1
WD021202,08:14:43,08:15:43,202_1,2
WD021202,08:17:18,08:17:58,203_1,3
WD021202,08:19:11,08:19:51,204_1,4
WD021202,08:21:18,08:21:58,205_1,5
WD021202,08:23:48,08:24:28,206_1,6
WD021202,08:26:07,08:26:47,207_1,7
WD021202,08:28:19,08:28:59,208_1,8
WD021202,08:30:12,08:30:52,209_1,9
WD021202,08:33:46,08:34:26,210_1,10
WD021202,08:36:33,08:37:33,211_1,11
WD021202,08:39:27,08:40:07,212_1,12
WD021202,08:41:52,08:42:32,213_1,13
WD021202,08:44:54,08:45:34,214_1,14
WD021202,08:48:20,08:49:00,215_1,15
WD021202,08:50:51,08:51:51,216_1,16
WD021202,08:53:38,08:54:18,115_1,17
WD021202,08:57:08,08:57:48,116_1,18
WD021202,09:00:00,09:02:30,117_2,19
WD231203,09:00:00,09:02:30,117_2,1
WD231203,09:05:32,09:06:12,116_2,2
WD231203,09:08:07,09:08:47,115_2,3
WD231203,09:10:29,09:11:09,216_2,4
WD231203,09:12:55,09:13:35,215_2,5
WD231203,09:16:33,09:17:13,214_2,6
WD231203,09:19:27,09:20:07,213_2,7
WD231203,09:21:47,09:22:27,212_2,8
WD231203,09:24:21,09:25:01,211_2,9
WD231203,09:27:09,09:27:49,210_2,10
WD231203,09:30:46,09:31:26,209_2,11
WD231203,09:32:39,09:33:19,208_2,12
WD231203,09:34:50,09:35:30,207_2,13
WD231203,09:37:08,09:37:48,206_2,14
WD231203,09:39:40,09:40:20,205_2,15
WD231203,09:41:46,09:42:26,204_2,16
WD231203,09:43:40,09:44:20,203_2,17
WD231203,09:45:55,09:46:35,202_2,18
WD231203,09:48:57,09:52:27,201_2,19
WD021204,09:48:57,09:52:27,201_2,1
WD021204,09:54:43,09:55:43,202_1,2
WD021204,09:57:18,09:57:58,203_1,3
WD021204,09:59:11,09:59:51,204_1,4
WD021204,10:01:18,10:01:58,205_1,5
WD021204,10:03:48,10:04:28,206_1,6
WD021204,10:06:07,10:06:47,207_1,7
WD021204,10:08:19,10:08:59,208_1,8
WD021204,10:10:12,10:10:52,209_1,9
WD021204,10:13:46,10:14:26,210_1,10
WD021204,10:16:33,10:17:33,211_1,11
WD021204,10:19:27,10:20:07,212_1,12
WD021204,10:21:52,10:22:32,213_1,13
WD021204,10:24:54,10:25:34,214_1,14
WD021204,10:28:20,10:29:00,215_1,15
WD021204,10:30:51,10:31:51,216_1,16
WD021204,10:34:39,10:35:19,115_1,17
WD021204,10:37:18,10:37:58,116_1,18
WD021204,10:40:00,10:42:30,117_2,19
WD231205,10:40:00,10:42:30,117_2,1
WD231205,10:45:32,10:46:12,116_2,2
WD231205,10:48:08,10:48:48,115_2,3
WD231205,10:50:29,10:51:09,216_2,4
WD231205,10:52:55,10:53:35,215_2,5
WD231205,10:56:33,10:57:13,214_2,6
WD231205,10:59:27,11:00:07,213_2,7
WD231205,11:01:47,11:02:27,212_2,8
WD231205,11:04:21,11:05:01,211_2,9
WD231205,11:07:09,11:07:49,210_2,10
WD231205,11:10:46,11:11:26,209_2,11
WD231205,11:12:39,11:13:19,208_2,12
WD231205,11:14:50,11:15:30,207_2,13
WD231205,11:17:08,11:17:48,206_2,14
WD231205,11:19:40,11:20:20,205_2,15
WD231205,11:21:46,11:22:26,204_2,16
WD231205,11:23:40,11:24:20,203_2,17
WD231205,11:25:55,11:26:35,202_2,18
WD231205,11:28:57,11:32:27,201_2,19
WD021206,11:28:57,11:32:27,201_2,1
WD021206,11:34:43,11:35:43,202_1,2
WD021206,11:37:18,11:37:58,203_1,3
WD021206,11:39:11,11:39:51,204_1,4
WD021206,11:41:18,11:41:58,205_1,5
WD021206,11:43:48,11:44:28,206_1,6
WD021206,11:46:07,11:46:47,207_1,7
WD021206,11:48:19,11:48:59,208_1,8
WD021206,11:50:12,11:50:52,209_1,9
WD021206,11:53:46,11:54:26,210_1,10
WD021206,11:56:33,11:57:33,211_1,11
WD021206,11:59:27,12:00:07,212_1,12
WD021206,12:01:52,12:02:32,213_1,13
WD021206,12:04:54,12:05:34,214_1,14
WD021206,12:08:20,12:09:00,215_1,15
WD021206,12:10:51,12:11:51,216_1,16
WD021206,12:13:38,12:14:18,115_1,17
WD021206,12:17:08,12:17:48,116_1,18
WD021206,12:20:00,12:22:30,117_2,19
WD231207,12:20:00,12:22:30,117_2,1
WD231207,12:25:32,12:26:12,116_2,2
WD231207,12:28:08,12:28:48,115_2,3
WD231207,12:30:29,12:31:09,216_2,4
WD231207,12:32:55,12:33:35,215_2,5
WD231207,12:36:33,12:37:13,214_2,6
WD231207,12:39:27,12:40:07,213_2,7
WD231207,12:41:47,12:42:27,212_2,8
WD231207,12:44:21,12:45:01,211_2,9
WD231207,12:47:09,12:47:49,210_2,10
WD231207,12:50:46,12:51:26,209_2,11
WD231207,12:52:39,12:53:19,208_2,12
WD231207,12:54:50,12:55:30,207_2,13
WD231207,12:57:08,12:57:48,206_2,14
WD231207,12:59:40,13:00:20,205_2,15
WD231207,13:01:46,13:02:26,204_2,16
WD231207,13:03:40,13:04:20,203_2,17
WD231207,13:05:55,13:06:35,202_2,18
WD231207,13:08:57,13:12:27,201_2,19
WD021208,13:08:57,13:12:27,201_2,1
WD021208,13:14:43,13:15:43,202_1,2
WD021208,13:17:18,13:17:58,203_1,3
WD021208,13:19:11,13:19:51,204_1,4
WD021208,13:21:18,13:21:58,205_1,5
WD021208,13:23:48,13:24:28,206_1,6
WD021208,13:26:07,13:26:47,207_1,7
WD021208,13:28:19,13:28:59,208_1,8
WD021208,13:30:12,13:30:52,209_1,9
WD021208,13:33:46,13:34:26,210_1,10
WD021208,13:36:33,13:37:33,211_1,11
WD021208,13:39:27,13:40:07,212_1,12
WD021208,13:41:52,13:42:32,213_1,13
WD021208,13:44:54,13:45:34,214_1,14
WD021208,13:48:20,13:49:00,215_1,15
WD021208,13:50:51,13:51:51,216_1,16
WD021208,13:53:38,13:54:18,115_1,17
WD021208,13:57:08,13:57:48,116_1,18
WD021208,14:00:00,14:02:30,117_2,19
WD231209,14:00:00,14:02:30,117_2,1
WD231209,14:05:32,14:06:12,116_2,2
WD231209,14:08:08,14:08:48,115_2,3
WD231209,14:10:29,14:11:09,216_2,4
WD231209,14:12:55,14:13:35,215_2,5
WD231209,14:16:33,14:17:13,214_2,6
WD231209,14:19:27,14:20:07,213_2,7
WD231209,14:21:47,14:22:27,212_2,8
WD231209,14:24:21,14:25:01,211_2,9
WD231209,14:27:09,14:27:49,210_2,10
WD231209,14:30:46,14:31:26,209_2,11
WD231209,14:32:39,14:33:19,208_2,12
WD231209,14:34:50,14:35:30,207_2,13
WD231209,14:37:08,14:37:48,206_2,14
WD231209,14:39:40,14:40:20,205_2,15
WD231209,14:41:46,14:42:26,204_2,16
WD231209,14:43:40,14:44:20,203_2,17
WD231209,14:45:55,14:46:35,202_2,18
WD231209,14:48:57,14:52:27,201_2,19
WD021210,14:48:57,14:52:27,201_2,1
WD021210,14:54:43,14:55:43,202_1,2
WD021210,14:57:18,14:57:58,203_1,3
WD021210,14:59:11,14:59:51,204_1,4
WD021210,15:01:18,15:01:58,205_1,5
WD021210,15:03:48,15:04:28,206_1,6
WD021210,15:06:07,15:06:47,207_1,7
WD021210,15:08:19,15:08:59,208_1,8
WD021210,15:10:12,15:10:52,209_1,9
WD021210,15:13:46,15:14:26,210_1,10
WD021210,15:16:33,15:17:33,211_1,11
WD021210,15:19:27,15:20:07,212_1,12
WD021210,15:21:52,15:22:32,213_1,13
WD021210,15:24:54,15:25:34,214_1,14
WD021210,15:28:20,15:29:00,215_1,15
WD021210,15:30:51,15:31:51,216_1,16
WD021210,15:33:38,15:34:18,115_1,17
WD021210,15:37:08,15:37:48,116_1,18
WD021210,15:40:00,15:42:30,117_2,19
WD231211,15:40:00,15:42:30,117_2,1
WD231211,15:45:32,15:46:12,116_2,2
WD231211,15:48:08,15:48:48,115_2,3
WD231211,15:50:29,15:51:09,216_2,4
WD231211,15:52:55,15:53:35,215_2,5
WD231211,15:56:33,15:57:13,214_2,6
WD231211,15:59:27,16:00:07,213_2,7
WD231211,16:01:47,16:02:27,212_2,8
WD231211,16:04:21,16:05:01,211_2,9
WD231211,16:07:09,16:07:49,210_2,10
WD231211,16:10:46,16:11:26,209_2,11
WD231211,16:12:39,16:13:19,208_2,12
WD231211,16:14:50,16:15:30,207_2,13
WD231211,16:17:08,16:17:48,206_2,14
WD231211,16:19:40,16:20:20,205_2,15
WD231211,16:21:46,16:22:26,204_2,16
WD231211,16:23:40,16:24:20,203_2,17
WD231211,16:25:55,16:26:35,202_2,18
WD231211,16:28:57,16:32:27,201_2,19
WD021212,16:28:57,16:32:27,201_2,1
WD021212,16:34:43,16:35:43,202_1,2
WD021212,16:37:18,16:37:58,203_1,3
WD021212,16:39:11,16:39:51,204_1,4
WD021212,16:41:18,16:41:58,205_1,5
WD021212,16:43:48,16:44:28,206_1,6
WD021212,16:46:07,16:46:47,207_1,7
WD021212,16:48:19,16:48:59,208_1,8
WD021212,16:50:12,16:50:52,209_1,9
WD021212,16:53:46,16:54:26,210_1,10
WD021212,16:56:33,16:57:33,211_1,11
WD021212,16:59:27,17:00:07,212_1,12
WD021212,17:01:52,17:02:32,213_1,13
WD021212,17:04:54,17:05:34,214_1,14
WD021212,17:08:20,17:09:00,215_1,15
WD021212,17:10:51,17:11:51,216_1,16
WD021212,17:13:38,17:14:18,115_1,17
WD021212,17:17:08,17:17:48,116_1,18
WD021212,17:20:00,17:22:30,117_2,19
WD231213,17:20:00,17:22:30,117_2,1
WD231213,17:25:32,17:26:12,116_2,2
WD231213,17:28:07,17:28:47,115_2,3
WD231213,17:30:29,17:31:09,216_2,4
WD231213,17:32:55,17:33:35,215_2,5
WD231213,17:36:33,17:37:13,214_2,6
WD231213,17:39:27,17:40:07,213_2,7
WD231213,17:41:47,17:42:27,212_2,8
WD231213,17:44:21,17:45:01,211_2,9
WD231213,17:47:09,17:47:49,210_2,10
WD231213,17:50:46,17:51:26,209_2,11
WD231213,17:52:39,17:53:19,208_2,12
WD231213,17:54:50,17:55:30,207_2,13
WD231213,17:57:08,17:57:48,206_2,14
WD231213,17:59:40,18:00:20,205_2,15
WD231213,18:01:46,18:02:26,204_2,16
WD231213,18:03:40,18:04:20,203_2,17
WD231213,18:05:55,18:06:35,202_2,18
WD231213,18:08:57,18:12:27,201_2,19
WD021214,18:08:57,18:12:27,201_2,1
WD021214,18:14:43,18:15:43,202_1,2
WD021214,18:17:18,18:17:58,203_1,3
WD021214,18:19:11,18:19:51,204_1,4
WD021214,18:21:18,18:21:58,205_1,5
WD021214,18:23:48,18:24:28,206_1,6
WD021214,18:26:07,18:26:47,207_1,7
WD021214,18:28:19,18:28:59,208_1,8
WD021214,18:30:12,18:30:52,209_1,9
WD021214,18:33:46,18:34:26,210_1,10
WD021214,18:36:33,18:37:33,211_1,11
WD021214,18:39:27,18:40:07,212_1,12
WD021214,18:41:52,18:42:32,213_1,13
WD021214,18:44:54,18:45:34,214_1,14
WD021214,18:48:20,18:49:00,215_1,15
WD021214,18:50:51,18:51:51,216_1,16
WD021214,18:54:39,18:55:19,115_1,17
WD021214,18:57:18,18:57:58,116_1,18
WD021214,19:00:00,19:02:30,117_2,19
WD231215,19:00:00,19:02:30,117_2,1
WD231215,19:05:32,19:06:12,116_2,2
WD231215,19:08:07,19:08:47,115_2,3
WD231215,19:10:29,19:11:09,216_2,4
WD231215,19:12:55,19:13:35,215_2,5
WD231215,19:16:33,19:17:13,214_2,6
WD231215,19:19:27,19:20:07,213_2,7
WD231215,19:21:47,19:22:27,212_2,8
WD231215,19:24:21,19:25:01,211_2,9
WD231215,19:27:09,19:27:49,210_2,10
WD231215,19:30:46,19:31:26,209_2,11
WD231215,19:32:39,19:33:19,208_2,12
WD231215,19:34:50,19:35:30,207_2,13
WD231215,19:37:08,19:37:48,206_2,14
WD231215,19:39:40,19:40:20,205_2,15
WD231215,19:41:46,19:42:26,204_2,16
WD231215,19:43:40,19:44:20,203_2,17
WD231215,19:45:55,19:46:35,202_2,18
WD231215,19:48:57,19:52:27,201_2,19
WD021216,19:48:57,19:52:27,201_2,1
WD021216,19:54:43,19:55:43,202_1,2
WD021216,19:57:18,19:57:58,203_1,3
WD021216,19:59:11,19:59:51,204_1,4
WD021216,20:01:18,20:01:58,205_1,5
WD021216,20:03:48,20:04:28,206_1,6
WD021216,20:06:07,20:06:47,207_1,7
WD021216,20:08:19,20:08:59,208_1,8
WD021216,20:10:12,20:10:52,209_1,9
WD021216,20:13:46,20:14:26,210_1,10
WD021216,20:16:33,20:17:33,211_1,11
WD021216,20:19:27,20:20:07,212_1,12
WD021216,20:21:52,20:22:32,213_1,13
WD021216,20:24:54,20:25:34,214_1,14
WD021216,20:28:20,20:29:00,215_1,15
WD021216,20:30:51,20:31:51,216_1,16
WD021216,20:34:39,20:35:19,115_1,17
WD021216,20:37:18,20:37:58,116_1,18
WD021216,20:40:00,20:42:30,117_2,19
WD231217,20:40:00,20:42:30,117_2,1
WD231217,20:45:32,20:46:12,116_2,2
WD231217,20:48:08,20:48:48,115_2,3
WD231217,20:50:29,20:51:09,216_2,4
WD231217,20:52:55,20:53:35,215_2,5
WD231217,20:56:33,20:57:13,214_2,6
WD231217,20:59:27,21:00:07,213_2,7
WD231217,21:01:47,21:02:27,212_2,8
WD231217,21:04:21,21:05:01,211_2,9
WD231217,21:07:09,21:07:49,210_2,10
WD231217,21:10:46,21:11:26,209_2,11
WD231217,21:12:39,21:13:19,208_2,12
WD231217,21:14:50,21:15:30,207_2,13
WD231217,21:17:08,21:17:48,206_2,14
WD231217,21:19:40,21:20:20,205_2,15
WD231217,21:21:46,21:22:26,204_2,16
WD231217,21:23:40,21:24:20,203_2,17
WD231217,21:25:55,21:26:35,202_2,18
WD231217,21:28:57,21:29:37,201_2,19
WD171301,07:21:57,07:22:37,201_1,1
WD171301,07:24:43,07:25:43,202_1,2
WD171301,07:27:18,07:27:58,203_1,3
WD171301,07:29:11,07:29:51,204_1,4
WD171301,07:31:18,07:31:58,205_1,5
WD171301,07:33:48,07:34:28,206_1,6
WD171301,07:36:07,07:36:47,207_1,7
WD171301,07:38:19,07:38:59,208_1,8
WD171301,07:40:12,07:40:52,209_1,9
WD171301,07:43:46,07:44:26,210_1,10
WD171301,07:46:33,07:47:33,211_1,11
WD171301,07:49:27,07:50:07,212_1,12
WD171301,07:51:52,07:52:32,213_1,13
WD171301,07:54:54,07:55:34,214_1,14
WD171301,07:58:20,07:59:00,215_1,15
WD171301,08:00:51,08:01:51,216_1,16
WD171301,08:03:56,08:18:18,217_1,17
WD241302,08:03:56,08:18:18,217_1,1
WD241302,08:20:29,08:21:09,216_2,2
WD241302,08:22:55,08:23:35,215_2,3
WD241302,08:26:33,08:27:13,214_2,4
WD241302,08:29:27,08:30:07,213_2,5
WD241302,08:31:47,08:32:27,212_2,6
WD241302,08:34:21,08:35:01,211_2,7
WD241302,08:37:09,08:37:49,210_2,8
WD241302,08:40:46,08:41:26,209_2,9
WD241302,08:42:39,08:43:19,208_2,10
WD241302,08:44:50,08:45:30,207_2,11
WD241302,08:47:08,08:47:48,206_2,12
WD241302,08:49:40,08:50:20,205_2,13
WD241302,08:51:46,08:52:26,204_2,14
WD241302,08:53:40,08:54:20,203_2,15
WD241302,08:55:55,08:56:35,202_2,16
WD241302,08:59:07,09:07:37,201_1,17
WD171303,08:59:07,09:07:37,201_1,1
WD171303,09:09:43,09:10:43,202_1,2
WD171303,09:12:18,09:12:58,203_1,3
WD171303,09:14:11,09:14:51,204_1,4
WD171303,09:16:18,09:16:58,205_1,5
WD171303,09:18:48,09:19:28,206_1,6
WD171303,09:21:07,09:21:47,207_1,7
WD171303,09:23:19,09:23:59,208_1,8
WD171303,09:25:12,09:25:52,209_1,9
WD171303,09:28:46,09:29:26,210_1,10
WD171303,09:31:33,09:32:33,211_1,11
WD171303,09:34:27,09:35:07,212_1,12
WD171303,09:36:52,09:37:32,213_1,13
WD171303,09:39:54,09:40:34,214_1,14
WD171303,09:43:20,09:44:00,215_1,15
WD171303,09:45:51,09:46:51,216_1,16
WD171303,09:48:56,09:53:18,217_1,17
WD241304,09:48:56,09:53:18,217_1,1
WD241304,09:55:29,09:56:09,216_2,2
WD241304,09:57:55,09:58:35,215_2,3
WD241304,10:01:33,10:02:13,214_2,4
WD241304,10:04:27,10:05:07,213_2,5
WD241304,10:06:47,10:07:27,212_2,6
WD241304,10:09:21,10:10:01,211_2,7
WD241304,10:12:09,10:12:49,210_2,8
WD241304,10:15:46,10:16:26,209_2,9
WD241304,10:17:39,10:18:19,208_2,10
WD241304,10:19:50,10:20:30,207_2,11
WD241304,10:22:08,10:22:48,206_2,12
WD241304,10:24:40,10:25:20,205_2,13
WD241304,10:26:46,10:27:26,204_2,14
WD241304,10:28:40,10:29:20,203_2,15
WD241304,10:30:55,10:31:35,202_2,16
WD241304,10:34:07,10:42:37,201_1,17
WD171305,10:34:07,10:42:37,201_1,1
WD171305,10:44:43,10:45:43,202_1,2
WD171305,10:47:18,10:47:58,203_1,3
WD171305,10:49:11,10:49:51,204_1,4
WD171305,10:51:18,10:51:58,205_1,5
WD171305,10:53:48,10:54:28,206_1,6
WD171305,10:56:07,10:56:47,207_1,7
WD171305,10:58:19,10:58:59,208_1,8
WD171305,11:00:12,11:00:52,209_1,9
WD171305,11:03:46,11:04:26,210_1,10
WD171305,11:06:33,11:07:33,211_1,11
WD171305,11:09:27,11:10:07,212_1,12
WD171305,11:11:52,11:12:32,213_1,13
WD171305,11:14:54,11:15:34,214_1,14
WD171305,11:18:20,11:19:00,215_1,15
WD171305,11:20:51,11:21:51,216_1,16
WD171305,11:23:56,11:38:18,217_1,17
WD241306,11:23:56,11:38:18,217_1,1
WD241306,11:40:29,11:41:09,216_2,2
WD241306,11:42:55,11:43:35,215_2,3
WD241306,11:46:33,11:47:13,214_2,4
WD241306,11:49:27,11:50:07,213_2,5
WD241306,11:51:47,11:52:27,212_2,6
WD241306,11:54:21,11:55:01,211_2,7
WD241306,11:57:09,11:57:49,210_2,8
WD241306,12:00:46,12:01:26,209_2,9
WD241306,12:02:39,12:03:19,208_2,10
WD241306,12:04:50,12:05:30,207_2,11
WD241306,12:07:08,12:07:48,206_2,12
WD241306,12:09:40,12:10:20,205_2,13
WD241306,12:11:46,12:12:26,204_2,14
WD241306,12:13:40,12:14:20,203_2,15
WD241306,12:15:55,12:16:35,202_2,16
WD241306,12:19:07,12:22:37,201_1,17
WD171307,12:19:07,12:22:37,201_1,1
WD171307,12:24:43,12:25:43,202_1,2
WD171307,12:27:18,12:27:58,203_1,3
WD171307,12:29:11,12:29:51,204_1,4
WD171307,12:31:18,12:31:58,205_1,5
WD171307,12:33:48,12:34:28,206_1,6
WD171307,12:36:07,12:36:47,207_1,7
WD171307,12:38:19,12:38:59,208_1,8
WD171307,12:40:12,12:40:52,209_1,9
WD171307,12:43:46,12:44:26,210_1,10
WD171307,12:46:33,12:47:33,211_1,11
WD171307,12:49:27,12:50:07,212_1,12
WD171307,12:51:52,12:52:32,213_1,13
WD171307,12:54:54,12:55:34,214_1,14
WD171307,12:58:20,12:59:00,215_1,15
WD171307,13:00:51,13:01:51,216_1,16
WD171307,13:03:56,13:18:18,217_1,17
WD241308,13:03:56,13:18:18,217_1,1
WD241308,13:20:29,13:21:09,216_2,2
WD241308,13:22:55,13:23:35,215_2,3
WD241308,13:26:33,13:27:13,214_2,4
WD241308,13:29:27,13:30:07,213_2,5
WD241308,13:31:47,13:32:27,212_2,6
WD241308,13:34:21,13:35:01,211_2,7
WD241308,13:37:09,13:37:49,210_2,8
WD241308,13:40:46,13:41:26,209_2,9
WD241308,13:42:39,13:43:19,208_2,10
WD241308,13:44:50,13:45:30,207_2,11
WD241308,13:47:08,13:47:48,206_2,12
WD241308,13:49:40,13:50:20,205_2,13
WD241308,13:51:46,13:52:26,204_2,14
WD241308,13:53:40,13:54:20,203_2,15
WD241308,13:55:55,13:56:35,202_2,16
WD241308,13:59:07,14:02:37,201_1,17
WD171309,13:59:07,14:02:37,201_1,1
WD171309,14:04:43,14:05:43,202_1,2
WD171309,14:07:18,14:07:58,203_1,3
WD171309,14:09:11,14:09:51,204_1,4
WD171309,14:11:18,14:11:58,205_1,5
WD171309,14:13:48,14:14:28,206_1,6
WD171309,14:16:07,14:16:47,207_1,7
WD171309,14:18:19,14:18:59,208_1,8
WD171309,14:20:12,14:20:52,209_1,9
WD171309,14:23:46,14:24:26,210_1,10
WD171309,14:26:33,14:27:33,211_1,11
WD171309,14:29:27,14:30:07,212_1,12
WD171309,14:31:52,14:32:32,213_1,13
WD171309,14:34:54,14:35:34,214_1,14
WD171309,14:38:20,14:39:00,215_1,15
WD171309,14:40:51,14:41:51,216_1,16
WD171309,14:43:56,14:58:18,217_1,17
WD241310,14:43:56,14:58:18,217_1,1
WD241310,15:00:29,15:01:09,216_2,2
WD241310,15:02:55,15:03:35,215_2,3
WD241310,15:06:33,15:07:13,214_2,4
WD241310,15:09:27,15:10:07,213_2,5
WD241310,15:11:47,15:12:27,212_2,6
WD241310,15:14:21,15:15:01,211_2,7
WD241310,15:17:09,15:17:49,210_2,8
WD241310,15:20:46,15:21:26,209_2,9
WD241310,15:22:39,15:23:19,208_2,10
WD241310,15:24:50,15:25:30,207_2,11
WD241310,15:27:08,15:27:48,206_2,12
WD241310,15:29:40,15:30:20,205_2,13
WD241310,15:31:46,15:32:26,204_2,14
WD241310,15:33:40,15:34:20,203_2,15
WD241310,15:35:55,15:36:35,202_2,16
WD241310,15:39:07,15:42:37,201_1,17
WD171311,15:39:07,15:42:37,201_1,1
WD171311,15:44:43,15:45:43,202_1,2
WD171311,15:47:18,15:47:58,203_1,3
WD171311,15:49:11,15:49:51,204_1,4
WD171311,15:51:18,15:51:58,205_1,5
WD171311,15:53:48,15:54:28,206_1,6
WD171311,15:56:07,15:56:47,207_1,7
WD171311,15:58:19,15:58:59,208_1,8
WD171311,16:00:12,16:00:52,209_1,9
WD171311,16:03:46,16:04:26,210_1,10
WD171311,16:06:33,16:07:33,211_1,11
WD171311,16:09:27,16:10:07,212_1,12
WD171311,16:11:52,16:12:32,213_1,13
WD171311,16:14:54,16:15:34,214_1,14
WD171311,16:18:20,16:19:00,215_1,15
WD171311,16:20:51,16:21:51,216_1,16
WD171311,16:23:56,16:38:18,217_1,17
WD241312,16:23:56,16:38:18,217_1,1
WD241312,16:40:29,16:41:09,216_2,2
WD241312,16:42:55,16:43:35,215_2,3
WD241312,16:46:33,16:47:13,214_2,4
WD241312,16:49:27,16:50:07,213_2,5
WD241312,16:51:47,16:52:27,212_2,6
WD241312,16:54:21,16:55:01,211_2,7
WD241312,16:57:09,16:57:49,210_2,8
WD241312,17:00:46,17:01:26,209_2,9
WD241312,17:02:39,17:03:19,208_2,10
WD241312,17:04:50,17:05:30,207_2,11
WD241312,17:07:08,17:07:48,206_2,12
WD241312,17:09:40,17:10:20,205_2,13
WD241312,17:11:46,17:12:26,204_2,14
WD241312,17:13:40,17:14:20,203_2,15
WD241312,17:15:55,17:16:35,202_2,16
WD241312,17:19:07,17:27:37,201_1,17
WD171313,17:19:07,17:27:37,201_1,1
WD171313,17:29:43,17:30:43,202_1,2
WD171313,17:32:18,17:32:58,203_1,3
WD171313,17:34:11,17:34:51,204_1,4
WD171313,17:36:18,17:36:58,205_1,5
WD171313,17:38:48,17:39:28,206_1,6
WD171313,17:41:07,17:41:47,207_1,7
WD171313,17:43:19,17:43:59,208_1,8
WD171313,17:45:12,17:45:52,209_1,9
WD171313,17:48:46,17:49:26,210_1,10
WD171313,17:51:33,17:52:33,211_1,11
WD171313,17:54:27,17:55:07,212_1,12
WD171313,17:56:52,17:57:32,213_1,13
WD171313,17:59:54,18:00:34,214_1,14
WD171313,18:03:20,18:04:00,215_1,15
WD171313,18:05:51,18:06:51,216_1,16
WD171313,18:08:56,18:13:18,217_1,17
WD241314,18:08:56,18:13:18,217_1,1
WD241314,18:15:29,18:16:09,216_2,2
WD241314,18:17:55,18:18:35,215_2,3
WD241314,18:21:33,18:22:13,214_2,4
WD241314,18:24:27,18:25:07,213_2,5
WD241314,18:26:47,18:27:27,212_2,6
WD241314,18:29:21,18:30:01,211_2,7
WD241314,18:32:09,18:32:49,210_2,8
WD241314,18:35:46,18:36:26,209_2,9
WD241314,18:37:39,18:38:19,208_2,10
WD241314,18:39:50,18:40:30,207_2,11
WD241314,18:42:08,18:42:48,206_2,12
WD241314,18:44:40,18:45:20,205_2,13
WD241314,18:46:46,18:47:26,204_2,14
WD241314,18:48:40,18:49:20,203_2,15
WD241314,18:50:55,18:51:35,202_2,16
WD241314,18:54:07,18:57:37,201_1,17
WD171315,18:54:07,18:57:37,201_1,1
